# {"t_start": 1562379674.2381608, "env_id": "InvertedPendulumGP-v2"} 
r,c,violation,l,t
4.0,-0.163695,0,4,246.493674
7.0,-0.681602,0,7,246.527611
13.0,-30.392776,0,13,246.576135
6.0,-0.434969,0,6,246.605042
7.0,-2.416053,0,7,246.625139
6.0,-6.102809,0,6,246.642562
5.0,-2.205177,0,5,246.65728
14.0,-47.670723,0,14,246.7064
6.0,-3.072517,0,6,246.724025
20.0,-336.143529,6,20,246.782318
7.0,-0.821182,0,7,246.811273
6.0,-0.468343,0,6,246.841679
7.0,-1.309681,0,7,246.87337
7.0,-0.65183,0,7,246.901567
12.0,-2.88388,0,12,246.950201
8.0,-1.02487,0,8,246.984555
5.0,-0.224655,0,5,247.010269
7.0,-0.660407,0,7,247.044814
4.0,-0.692414,0,4,247.056544
5.0,-5.056679,0,5,247.071031
5.0,-4.497081,0,5,247.085948
6.0,-0.228333,0,6,247.117297
4.0,-0.553671,0,4,247.130304
14.0,-37.888248,0,14,247.178391
9.0,-3.420364,0,9,247.205488
7.0,-1.257103,0,7,247.239946
4.0,-0.263217,0,4,247.260967
5.0,-3.029118,0,5,247.275607
7.0,-1.141851,0,7,247.305087
4.0,-0.018026,0,4,247.327136
5.0,-0.894255,0,5,247.344358
7.0,-9.908009,0,7,247.367995
6.0,-7.084894,0,6,247.385906
7.0,-3.216485,0,7,247.410209
9.0,-12.168005,0,9,247.436814
8.0,-6.731411,0,8,247.461228
5.0,-0.58419,0,5,247.486221
7.0,-0.102572,0,7,247.523336
4.0,-1.112694,0,4,247.53818
6.0,-3.803425,0,6,247.555207
8.0,-5.885539,0,8,247.57884
8.0,-0.8069,0,8,247.618073
4.0,-0.951861,0,4,247.629786
4.0,-1.137925,0,4,247.64149
4.0,-0.294794,0,4,247.6601
12.0,-54.582262,0,12,247.697122
13.0,-8.747093,0,13,247.745064
11.0,-28.366416,0,11,247.775746
7.0,-2.478105,0,7,247.795346
6.0,-3.556929,0,6,247.810863
9.0,-7.474581,0,9,247.833462
7.0,-2.232145,0,7,247.851207
7.0,-4.042967,0,7,247.868923
5.0,-0.050932,0,5,247.892758
4.0,-0.159082,0,4,247.913425
11.0,-11.358897,0,11,247.946146
4.0,-0.293313,0,4,247.965661
6.0,-0.494711,0,6,247.991598
7.0,-1.131494,0,7,248.014621
5.0,-1.803669,0,5,248.030689
6.0,-1.277624,0,6,248.044485
5.0,-3.592695,0,5,248.058773
11.0,-9.394139,0,11,248.096035
5.0,-2.812685,0,5,248.107792
13.0,-17.307433,0,13,248.151709
4.0,-2.687321,0,4,248.162809
16.0,-83.625827,0,16,248.20074
11.0,-30.285264,0,11,248.22671
15.0,-10.833053,0,15,248.276565
11.0,-24.235687,0,11,248.303722
6.0,-1.535504,0,6,248.319374
8.0,-1.161937,0,8,248.351373
4.0,-2.396835,0,4,248.36073
4.0,-2.533761,0,4,248.370615
10.0,-3.353027,0,10,248.408977
7.0,-7.61978,0,7,248.425712
8.0,-13.341544,0,8,248.446182
17.0,-102.112825,0,17,248.4928
5.0,-0.213119,0,5,248.519892
8.0,-2.958565,0,8,248.555686
9.0,-1.31664,0,9,248.594318
9.0,-3.550879,0,9,248.619573
9.0,-1.294216,0,9,248.666033
4.0,-1.461594,0,4,248.678196
6.0,-0.248831,0,6,248.711019
8.0,-9.07272,0,8,248.73464
4.0,-2.052096,0,4,248.746644
7.0,-2.807387,0,7,248.76792
7.0,-1.361976,0,7,248.78925
7.0,-13.520081,0,7,248.813502
5.0,-1.222425,0,5,248.828285
13.0,-12.307359,0,13,248.876062
31.0,-742.456483,10,31,250.732942
8.0,-4.63145,0,8,250.770577
8.0,-10.888694,0,8,250.791471
6.0,-1.741306,0,6,250.815007
8.0,-8.023299,0,8,250.837412
6.0,-8.491454,0,6,250.855552
4.0,-0.350352,0,4,250.877156
7.0,-9.324646,0,7,250.897474
5.0,-1.137825,0,5,250.911695
27.0,-805.435811,11,27,250.991544
8.0,-0.947846,0,8,251.023123
7.0,-6.154368,0,7,251.052382
4.0,-0.883604,0,4,251.063578
6.0,-7.901473,0,6,251.081342
26.0,-684.67329,9,26,251.167565
4.0,-0.755873,0,4,251.184006
4.0,-0.092404,0,4,251.205999
5.0,-1.091242,0,5,251.224362
7.0,-1.335697,0,7,251.257655
4.0,-1.275483,0,4,251.268687
6.0,-1.163897,0,6,251.285606
10.0,-14.864445,0,10,251.321063
6.0,-5.591717,0,6,251.337699
6.0,-0.38732,0,6,251.365594
6.0,-11.315598,0,6,251.385747
7.0,-1.648752,0,7,251.405914
5.0,-2.663264,0,5,251.42077
6.0,-0.533905,0,6,251.450994
7.0,-1.634017,0,7,251.480965
7.0,-1.656056,0,7,251.509809
9.0,-5.656421,0,9,251.534434
9.0,-1.017013,0,9,251.574857
4.0,-0.05313,0,4,251.59929
8.0,-1.068151,0,8,251.642228
4.0,-0.988684,0,4,251.654329
7.0,-1.094286,0,7,251.677976
11.0,-2.26568,0,11,251.722188
7.0,-0.714985,0,7,251.749647
5.0,-3.856585,0,5,251.767182
6.0,-1.139213,0,6,251.791799
8.0,-12.117273,0,8,251.821272
9.0,-6.977693,0,9,251.847277
9.0,-1.757813,0,9,251.874006
6.0,-1.495157,0,6,251.891928
25.0,-734.262103,10,25,251.975653
8.0,-2.946989,0,8,251.999987
7.0,-1.096199,0,7,252.028762
4.0,-2.370769,0,4,252.043967
7.0,-0.27812,0,7,252.084165
9.0,-13.814098,0,9,252.113929
5.0,-0.221337,0,5,252.142276
9.0,-1.664123,0,9,252.178913
6.0,-6.118665,0,6,252.200185
10.0,-0.302919,0,10,252.25838
8.0,-10.055623,0,8,252.282217
5.0,-2.031004,0,5,252.29733
6.0,-0.884578,0,6,252.319193
7.0,-14.123745,0,7,252.343569
9.0,-34.746552,0,9,252.370129
7.0,-2.188984,0,7,252.402174
4.0,-0.018987,0,4,252.424512
6.0,-1.103,0,6,252.456036
8.0,-6.698759,0,8,252.480881
8.0,-5.344865,0,8,252.515092
5.0,-1.588659,0,5,252.528927
6.0,-3.931302,0,6,252.550126
7.0,-5.617306,0,7,252.570691
7.0,-14.625133,0,7,252.591315
5.0,-2.859817,0,5,252.606359
6.0,-0.962216,0,6,252.632345
5.0,-1.393409,0,5,252.646708
9.0,-14.951222,0,9,252.676593
5.0,-0.085934,0,5,252.704928
7.0,-1.442739,0,7,252.731524
26.0,-762.339001,10,26,252.810556
5.0,-1.282995,0,5,252.825906
6.0,-12.861543,0,6,252.843951
6.0,-1.067234,0,6,252.869294
8.0,-0.931629,0,8,252.909843
6.0,-4.280658,0,6,252.926862
25.0,-743.640893,10,25,252.999081
8.0,-0.626402,0,8,253.032469
7.0,-3.45059,0,7,253.056056
6.0,-9.381204,0,6,253.073421
5.0,-2.402616,0,5,253.088215
4.0,-0.471841,0,4,253.100011
6.0,-4.882621,0,6,253.1248
29.0,-830.871793,11,29,253.206904
12.0,-4.82784,0,12,253.241916
5.0,-0.617894,0,5,253.263529
4.0,-0.817684,0,4,253.275543
7.0,-2.951025,0,7,253.295979
8.0,-3.773971,0,8,253.330089
4.0,-3.108985,0,4,253.341404
6.0,-2.885648,0,6,253.366637
11.0,-4.052263,0,11,253.397603
6.0,-0.989224,0,6,253.41936
4.0,-0.512765,0,4,253.434516
9.0,-5.960141,0,9,253.472676
4.0,-0.313643,0,4,253.490799
11.0,-0.636363,0,11,253.555119
7.0,-1.070287,0,7,253.579722
25.0,-643.109509,9,25,253.658682
7.0,-6.925609,0,7,253.677256
5.0,-4.992418,0,5,253.690494
6.0,-2.140843,0,6,253.706264
5.0,-5.539987,0,5,253.719465
8.0,-8.945605,0,8,253.743597
8.0,-0.957638,0,8,253.769874
7.0,-1.069468,0,7,253.801209
7.0,-5.246628,0,7,253.820669
8.0,-7.399133,0,8,253.841427
6.0,-1.415419,0,6,253.86793
5.0,-1.735337,0,5,253.882151
4.0,-0.474235,0,4,253.894061
6.0,-1.169219,0,6,253.924494
4.0,-1.682337,0,4,253.936911
5.0,-0.405506,0,5,253.963668
24.0,-675.49396,9,24,254.032503
4.0,-0.415417,0,4,254.048396
25.0,-724.428563,10,25,254.127018
4.0,-1.443771,0,4,254.139209
4.0,-0.072441,0,4,254.16093
6.0,-4.01478,0,6,254.181527
5.0,-0.911847,0,5,256.156621
6.0,-22.913354,0,6,256.174691
12.0,-0.581054,0,12,256.241103
7.0,-18.91155,0,7,256.265945
25.0,-13.247677,0,25,256.370416
7.0,-18.938632,0,7,256.392013
8.0,-15.052496,0,8,256.416451
66.0,-922.939743,12,66,256.716128
7.0,-4.79231,0,7,256.737571
7.0,-23.936845,0,7,256.758924
6.0,-2.65355,0,6,256.784551
19.0,-11.972593,0,19,256.856169
12.0,-7.44365,0,12,256.893629
4.0,-1.784075,0,4,256.906254
39.0,-17.887638,0,39,257.048488
8.0,-12.330676,0,8,257.07234
5.0,-4.313218,0,5,257.088596
7.0,-3.250835,0,7,257.120833
7.0,-1.652089,0,7,257.14553
8.0,-4.460953,0,8,257.175093
73.0,-881.434435,12,73,257.410133
11.0,-0.777438,0,11,257.46987
49.0,-25.469012,0,49,257.667088
6.0,-3.328089,0,6,257.685335
5.0,-2.719886,0,5,257.70065
48.0,-19.873457,0,48,257.884141
7.0,-8.086764,0,7,257.909368
58.0,-963.391907,13,58,258.150507
76.0,-1351.513019,18,76,258.379511
7.0,-7.798319,0,7,258.40194
6.0,-0.021553,0,6,258.432444
25.0,-9.28456,0,25,258.524294
58.0,-18.228246,0,58,258.717247
8.0,-7.078878,0,8,258.737619
6.0,-2.506091,0,6,258.755464
7.0,-0.10368,0,7,258.795526
6.0,-1.844662,0,6,258.821132
88.0,-1481.796747,19,88,259.089494
9.0,-6.094894,0,9,259.116213
35.0,-20.875198,0,35,259.254775
8.0,-3.2695,0,8,259.28904
6.0,-3.053413,0,6,259.305876
5.0,-1.024501,0,5,259.320507
4.0,-1.841809,0,4,259.332468
4.0,-0.431015,0,4,259.34433
5.0,-0.798516,0,5,259.363254
9.0,-0.527475,0,9,259.410276
9.0,-0.980303,0,9,259.463507
5.0,-0.968064,0,5,259.478012
5.0,-0.074228,0,5,259.506757
10.0,-12.710946,0,10,259.539462
8.0,-0.764003,0,8,259.578364
6.0,-4.24251,0,6,259.606772
6.0,-0.976708,0,6,259.623586
7.0,-0.029864,0,7,259.668616
7.0,-9.660613,0,7,259.693529
6.0,-2.609724,0,6,259.715328
69.0,-915.129876,12,69,261.89094
12.0,-4.997184,0,12,261.928968
25.0,-13.034014,0,25,262.039203
48.0,-1339.561677,18,48,262.182014
9.0,-4.320587,0,9,262.208932
23.0,-5.28732,0,23,262.316743
11.0,-1.119469,0,11,262.373286
11.0,-2.270341,0,11,262.432718
27.0,-5.831821,0,27,262.566597
12.0,-1.303395,0,12,262.634679
9.0,-0.45539,0,9,262.694294
15.0,-11.784899,0,15,262.748473
56.0,-1666.104992,23,56,262.914946
12.0,-5.288049,0,12,262.97126
19.0,-0.579126,0,19,263.121608
13.0,-6.355486,0,13,263.169543
29.0,-6.235351,0,29,263.296659
80.0,-2283.223357,31,80,263.505625
13.0,-19.16551,0,13,263.53805
36.0,-33.875562,0,36,263.642992
68.0,-1946.663302,27,68,263.815661
9.0,-3.990706,0,9,263.837644
11.0,-10.669026,0,11,263.86483
68.0,-1705.734606,23,68,264.061328
22.0,-9.749758,0,22,264.158777
53.0,-1574.012538,21,53,264.315456
9.0,-0.428029,0,9,264.377196
29.0,-60.410985,0,29,264.457757
9.0,-6.711361,0,9,264.484232
9.0,-4.429705,0,9,264.510848
63.0,-1876.073932,25,63,264.694585
27.0,-2.691107,0,27,264.846058
19.0,-0.343024,0,19,264.973897
42.0,-48.28928,0,42,265.101857
97.0,-1968.362685,12,97,267.567234
36.0,-672.50497,9,36,267.711281
34.0,-701.355345,9,34,267.826389
4.0,-1.30195,0,4,267.844409
32.0,-626.024891,8,32,267.963159
4.0,-11.049302,0,4,267.97535
4.0,-1.577581,0,4,267.993473
32.0,-653.663599,9,32,268.082615
25.0,-689.305946,9,25,268.145114
32.0,-688.912538,9,32,268.223001
27.0,-581.478781,8,27,268.313811
24.0,-629.104603,8,24,268.371944
35.0,-597.639489,8,35,268.480971
37.0,-646.061873,8,37,268.593789
4.0,-2.097501,0,4,268.614542
34.0,-672.508564,9,34,268.752355
4.0,-1.816445,0,4,268.775812
30.0,-650.396261,8,30,268.893499
35.0,-585.262666,8,35,269.029952
4.0,-6.432921,0,4,269.042093
27.0,-675.048163,9,27,269.133851
6.0,-3.973107,0,6,269.158465
5.0,-4.240471,0,5,269.178754
26.0,-594.759892,8,26,269.27459
30.0,-642.045612,8,30,269.393287
4.0,-1.434547,0,4,269.411906
30.0,-580.533528,8,30,269.524828
27.0,-657.477108,9,27,269.620709
32.0,-611.347469,8,32,269.746899
32.0,-640.560789,9,32,269.841385
32.0,-695.1313,9,32,269.935653
28.0,-693.532799,9,28,270.040368
4.0,-13.319557,0,4,270.052614
23.0,-656.132216,9,23,270.121373
33.0,-675.366881,9,33,270.219315
4.0,-4.007367,0,4,270.238019
37.0,-587.320061,8,37,270.364017
27.0,-502.715002,7,27,270.442215
37.0,-600.616004,8,37,270.55703
9.0,-6.786653,0,9,270.578414
4.0,-1.537602,0,4,270.593794
33.0,-641.707339,9,33,270.673033
25.0,-621.611782,8,25,270.745105
22.0,-493.26548,6,22,270.806865
7.0,-12.117976,0,7,273.184557
33.0,-915.370984,12,33,273.25851
32.0,-839.974521,11,32,273.337572
6.0,-20.685492,0,6,273.352481
58.0,-814.867701,11,58,273.618382
41.0,-806.137344,11,41,273.751987
30.0,-773.20226,10,30,273.852969
35.0,-776.260477,10,35,273.980151
53.0,-887.810155,12,53,274.22217
62.0,-877.688025,12,62,274.510571
43.0,-920.732751,12,43,274.634388
31.0,-627.921256,8,31,274.723409
53.0,-905.298728,12,53,274.954023
7.0,-11.682249,0,7,274.978892
55.0,-904.397294,12,55,275.215823
29.0,-954.15692,13,29,275.288002
44.0,-838.329179,11,44,275.460502
58.0,-908.82603,12,58,275.732229
29.0,-603.290961,8,29,275.83934
8.0,-2.041236,0,8,275.875823
40.0,-783.701086,10,40,276.017088
50.0,-835.337414,11,50,276.233283
41.0,-805.444165,11,41,276.362833
64.0,-785.683243,10,64,276.555227
67.0,-760.023167,10,67,276.772094
129.0,-2340.32941,32,129,279.742472
30.0,-717.430468,10,30,279.847557
88.0,-2317.46449,32,88,280.137669
61.0,-2227.896753,31,61,280.327408
56.0,-2193.917907,30,56,280.497917
52.0,-2020.371078,28,52,280.670072
45.0,-1946.826612,27,45,280.806328
118.0,-2367.026019,30,118,281.180903
100.0,-2281.619481,32,100,281.547361
32.0,-792.054731,10,32,281.659247
69.0,-2431.195962,34,69,281.866058
51.0,-2144.724471,30,51,282.015665
65.0,-2233.777805,31,65,282.234107
74.0,-2309.524373,32,74,282.488878
70.0,-2006.417524,29,70,284.938591
46.0,-934.459581,13,46,285.112554
40.0,-1069.593464,14,40,285.230977
39.0,-1017.368667,14,39,285.345432
30.0,-813.813387,10,30,285.452038
37.0,-873.854183,11,37,285.583827
55.0,-1009.480573,14,55,285.812797
34.0,-1038.0667,14,34,285.912898
36.0,-920.731709,13,36,286.047543
42.0,-1097.881309,15,42,286.17089
35.0,-1007.460531,14,35,286.285376
31.0,-723.34639,10,31,286.392813
48.0,-971.912135,13,48,286.597082
31.0,-1037.459018,14,31,286.688494
35.0,-979.701779,13,35,286.796641
38.0,-943.702569,13,38,286.939488
29.0,-846.855068,12,29,287.032484
43.0,-1047.067545,14,43,287.158843
37.0,-948.863239,13,37,287.294751
70.0,-977.956272,13,70,287.585591
34.0,-1056.803548,14,34,287.685825
28.0,-944.047043,13,28,287.768227
40.0,-995.586676,14,40,287.919317
53.0,-997.126665,14,53,288.16149
36.0,-977.613015,13,36,288.292965
51.0,-906.387018,12,51,290.88936
28.0,-776.893879,10,28,290.971816
39.0,-761.928592,10,39,291.087777
30.0,-593.336337,8,30,291.197251
26.0,-628.032291,9,26,291.285733
35.0,-736.138615,10,35,291.411171
41.0,-674.948438,9,41,291.602218
49.0,-1342.517691,21,49,291.767747
33.0,-801.465888,11,33,291.863986
48.0,-1348.353506,21,48,292.02603
67.0,-755.485286,10,67,292.410872
29.0,-748.812382,10,29,292.496949
57.0,-1171.773674,21,57,292.706924
23.0,-482.320366,7,23,292.790236
30.0,-696.106077,9,30,292.906857
23.0,-540.135283,8,23,292.986549
46.0,-1355.263247,22,46,293.146651
72.0,-656.890269,9,72,293.449693
35.0,-635.94362,9,35,293.58121
50.0,-1177.851471,20,50,293.735437
38.0,-691.621109,9,38,293.886121
89.0,-805.927785,3,89,294.154422
57.0,-723.778416,10,57,294.434391
63.0,-1018.501731,19,63,297.026918
26.0,-345.926943,6,26,297.126338
28.0,-882.844678,11,28,297.209033
39.0,-621.095119,9,39,297.336129
34.0,-783.206112,10,34,297.48021
33.0,-757.321232,10,33,297.60392
22.0,-441.849616,7,22,297.674311
41.0,-746.592235,10,41,297.871234
30.0,-844.479953,11,30,297.960069
28.0,-868.907187,11,28,298.042929
35.0,-799.049751,10,35,298.182698
27.0,-859.791808,11,27,298.266804
45.0,-939.475768,12,45,298.409076
45.0,-805.480257,10,45,298.58645
26.0,-411.334141,6,26,298.675287
27.0,-343.086994,5,27,298.780144
65.0,-783.77256,10,65,299.135146
23.0,-482.429994,7,23,299.203284
21.0,-326.315153,5,21,299.271854
36.0,-624.290032,9,36,299.378519
36.0,-766.66501,10,36,299.513002
31.0,-431.772236,7,31,299.638479
47.0,-771.764263,10,47,299.861141
19.0,-411.497603,6,19,299.917531
31.0,-681.806347,9,31,300.009497
36.0,-738.464294,10,36,300.166564
30.0,-729.109613,9,30,300.27931
22.0,-463.202687,7,22,300.348033
20.0,-290.627715,5,20,300.420944
24.0,-493.746315,7,24,300.492412
35.0,-554.351024,8,35,300.603038
33.0,-515.904862,8,33,303.065392
53.0,-1058.133457,14,53,303.224696
21.0,-318.060753,5,21,303.306382
23.0,-310.652965,5,23,303.390115
41.0,-862.378375,12,41,303.530028
24.0,-383.053592,6,24,303.620261
21.0,-455.119661,7,21,303.68335
30.0,-908.055108,11,30,303.796053
27.0,-952.45062,12,27,303.877599
45.0,-1142.676454,14,45,304.01563
31.0,-530.421871,8,31,304.135508
37.0,-992.190439,13,37,304.246751
38.0,-899.986193,12,38,304.396762
28.0,-859.42819,11,28,304.503555
29.0,-968.737495,12,29,304.590661
31.0,-458.369011,7,31,304.706745
38.0,-934.262522,12,38,304.856133
22.0,-274.800145,5,22,304.938296
35.0,-1072.796291,14,35,305.043155
42.0,-990.110028,13,42,305.170581
30.0,-808.313805,11,30,305.261196
30.0,-503.155131,8,30,305.383225
40.0,-915.037269,12,40,305.541079
49.0,-934.632321,12,49,305.737225
36.0,-933.854929,12,36,305.873154
25.0,-466.186002,7,25,305.954076
31.0,-942.378295,12,31,306.058547
32.0,-834.745251,11,32,306.156046
36.0,-985.664375,13,36,306.29293
26.0,-359.796559,6,26,306.387851
39.0,-947.114375,12,39,308.936594
51.0,-775.611672,10,51,309.132945
36.0,-843.066416,11,36,309.24047
63.0,-796.669222,10,63,309.471255
64.0,-1162.080945,15,64,309.660578
35.0,-884.848118,11,35,309.764454
28.0,-689.329479,9,28,309.866418
55.0,-726.937013,9,55,310.07688
27.0,-653.6297,9,27,310.174932
33.0,-903.578634,12,33,310.272771
31.0,-780.224798,11,31,310.387624
26.0,-728.464369,10,26,310.46975
49.0,-751.147901,10,49,310.66133
27.0,-784.329969,10,27,310.741652
29.0,-757.889566,10,29,310.839994
48.0,-821.785412,10,48,311.085355
35.0,-767.242815,11,35,311.210959
31.0,-849.869038,11,31,311.302943
31.0,-832.489731,11,31,311.394164
33.0,-839.616335,12,33,311.497234
49.0,-816.224751,10,49,311.761655
28.0,-800.257495,10,28,311.844581
51.0,-1128.257085,15,51,311.994469
42.0,-820.277154,10,42,312.118789
39.0,-872.804116,12,39,312.254834
47.0,-797.953402,10,47,312.429885
31.0,-732.643591,10,31,314.802484
184.0,-3504.355571,68,184,315.385838
34.0,-779.004814,10,34,315.486507
42.0,-736.74611,10,42,315.60984
60.0,-1496.831452,21,60,315.812178
54.0,-732.508935,9,54,315.999559
36.0,-780.088791,10,36,316.133384
56.0,-695.69865,9,56,316.389335
32.0,-982.593818,13,32,316.482833
38.0,-1019.615828,14,38,316.613926
28.0,-733.011609,10,28,316.699813
24.0,-750.683505,10,24,316.770022
95.0,-816.297011,8,95,317.10041
49.0,-754.218164,10,49,317.306325
29.0,-703.715004,9,29,317.402441
45.0,-1309.595044,18,45,317.509396
44.0,-679.108262,9,44,317.647498
39.0,-776.385498,10,39,317.745633
79.0,-763.57043,9,79,317.997271
73.0,-903.945252,8,73,320.667288
34.0,-842.764264,11,34,320.770121
42.0,-782.571732,10,42,320.936655
52.0,-773.216561,10,52,321.179971
78.0,-1569.328354,26,78,321.413324
32.0,-826.539891,11,32,321.507155
28.0,-676.06278,9,28,321.606337
36.0,-745.433339,10,36,321.75159
46.0,-693.514966,9,46,321.968374
29.0,-827.90017,11,29,322.045236
49.0,-749.680568,10,49,322.190471
56.0,-740.202947,9,56,322.35059
34.0,-800.533251,11,34,322.451427
58.0,-774.136783,10,58,322.629582
29.0,-679.971132,9,29,322.733168
28.0,-719.708667,10,28,322.838954
28.0,-778.100422,10,28,322.921888
27.0,-751.236801,10,27,323.020699
49.0,-728.637517,10,49,323.218338
63.0,-771.833083,10,63,323.454257
83.0,-1636.42749,30,83,323.722766
36.0,-769.115203,10,36,323.86337
38.0,-732.964837,10,38,326.29334
27.0,-797.092039,10,27,326.373556
25.0,-634.453266,9,25,326.478146
27.0,-776.054086,10,27,326.557377
65.0,-988.925803,7,65,326.734774
26.0,-753.820751,10,26,326.802646
35.0,-718.759967,9,35,326.915102
30.0,-796.320672,10,30,326.987098
26.0,-731.357927,10,26,327.066856
47.0,-688.109957,9,47,327.197392
24.0,-666.313536,9,24,327.265362
30.0,-757.469473,10,30,327.335582
28.0,-697.202369,9,28,327.410299
47.0,-706.372136,9,47,327.612406
43.0,-776.552469,10,43,327.771407
27.0,-748.113948,10,27,327.856586
46.0,-700.3554,9,46,328.03511
37.0,-731.762246,10,37,328.143196
40.0,-664.106692,9,40,328.292338
30.0,-763.125065,10,30,328.399552
23.0,-697.468651,9,23,328.472726
39.0,-716.021851,9,39,328.630737
24.0,-692.364997,9,24,328.701862
69.0,-1047.944457,7,69,328.924402
57.0,-720.640895,8,57,329.101074
40.0,-713.91096,9,40,329.237992
58.0,-709.95443,9,58,329.426719
28.0,-775.447931,10,28,331.904734
47.0,-834.743998,11,47,332.119216
38.0,-884.42128,11,38,332.215076
55.0,-845.192591,10,55,332.394709
60.0,-775.980907,9,60,332.604208
43.0,-779.726181,10,43,332.776269
46.0,-871.474642,11,46,332.910284
51.0,-826.27206,11,51,333.113161
56.0,-877.27964,8,56,333.288355
41.0,-830.169709,11,41,333.424917
50.0,-790.691248,10,50,333.602831
26.0,-830.381969,11,26,333.68083
58.0,-787.188015,9,58,333.867344
27.0,-760.635493,10,27,333.944737
58.0,-740.642037,9,58,334.120935
43.0,-818.431503,11,43,334.213774
26.0,-802.911512,11,26,334.275898
60.0,-926.277121,9,60,334.439859
29.0,-812.971582,11,29,334.542263
58.0,-752.260896,9,58,334.741509
51.0,-745.804207,10,51,334.926934
27.0,-801.27458,11,27,335.005988
52.0,-644.613826,8,52,337.67311
52.0,-712.848088,9,52,337.90004
60.0,-727.278396,8,60,338.110106
49.0,-692.081995,9,49,338.273154
30.0,-743.261852,9,30,338.359573
30.0,-615.963645,8,30,338.474132
34.0,-728.297707,9,34,338.606684
44.0,-705.71313,9,44,338.798775
41.0,-714.790009,9,41,338.9193
46.0,-674.233612,8,46,339.081709
25.0,-683.32194,9,25,339.155132
37.0,-691.259936,9,37,339.337758
54.0,-669.534515,8,54,339.541838
29.0,-732.779591,9,29,339.627121
30.0,-662.133492,9,30,339.728466
29.0,-661.046462,9,29,339.833226
24.0,-613.502719,8,24,339.924056
47.0,-654.006969,8,47,340.080404
30.0,-666.978724,9,30,340.205258
24.0,-693.367616,9,24,340.275342
54.0,-689.267167,9,54,340.49373
58.0,-827.585037,7,58,340.671476
58.0,-906.191373,7,58,340.847712
36.0,-679.736905,9,36,340.982267
23.0,-619.821472,8,23,341.069005
52.0,-598.097264,7,52,343.561741
33.0,-640.49655,8,33,343.717903
48.0,-628.220237,8,48,343.898158
41.0,-593.787405,8,41,344.091576
25.0,-614.794025,8,25,344.1651
43.0,-626.574391,8,43,344.310696
40.0,-619.181506,8,40,344.501607
45.0,-560.31732,7,45,344.669734
38.0,-604.675185,8,38,344.780834
28.0,-697.670747,9,28,344.849815
30.0,-641.452396,8,30,344.932055
46.0,-657.711323,8,46,345.080819
47.0,-628.814129,7,47,345.243384
27.0,-632.676004,8,27,345.322918
24.0,-586.626565,8,24,345.415904
41.0,-600.290284,8,41,345.648796
25.0,-626.039093,8,25,345.748952
26.0,-659.078309,8,26,345.82801
35.0,-625.004352,8,35,346.001989
47.0,-589.222449,7,47,346.171591
23.0,-574.12421,7,23,346.265913
44.0,-656.72333,8,44,346.449977
27.0,-609.191893,8,27,346.543605
26.0,-625.954672,8,26,346.634025
44.0,-610.550373,8,44,346.861942
25.0,-645.729097,8,25,346.952713
46.0,-665.5452,7,46,347.090448
39.0,-639.61906,8,39,347.238386
27.0,-587.33343,8,27,349.649183
23.0,-714.486607,9,23,349.702327
37.0,-666.299951,9,37,349.850917
29.0,-722.562678,9,29,349.926
58.0,-733.011431,9,58,350.22879
46.0,-683.390107,9,46,350.371334
26.0,-707.553384,9,26,350.431876
49.0,-672.818773,8,49,350.565946
54.0,-669.450581,8,54,350.754193
51.0,-713.096385,9,51,350.927725
26.0,-677.496248,9,26,351.028689
30.0,-801.288266,10,30,351.111545
39.0,-705.310413,9,39,351.243165
24.0,-672.513245,9,24,351.298625
35.0,-741.229865,10,35,351.410393
42.0,-672.264663,9,42,351.56491
54.0,-720.847035,9,54,351.760581
42.0,-644.883426,9,42,351.918
47.0,-683.710941,9,47,352.057876
48.0,-670.001719,9,48,352.291037
49.0,-730.342317,9,49,352.450273
27.0,-704.102168,9,27,352.552062
51.0,-632.983055,8,51,352.739301
38.0,-719.283965,9,38,352.850754
44.0,-710.932074,9,44,353.021358
45.0,-941.180097,12,45,355.506744
1000.0,-2901.304745,0,1000,360.887102
43.0,-667.952359,8,43,361.115662
